Order,Date,Price,FirstName,LastName,Destination,PickUp,Type
305,16-05-2019 09:18:50,80,Jacob,Hildorf,Bahr El Ghazal,St. Helena,Type 3
306,03-10-2019 09:25:14,70,Andreas,Jakobsen,Victoriasoen,Addis Abeba,Type 4
307,01-03-2019 04:41:09,45,Martin,Lund,Kabalo,Guldkysten,Type 4
308,08-02-2019 00:42:26,45,Mark,Roenhild,Dakar,Addis Abeba,Type 1
309,04-02-2019 11:19:40,85,Andreas,Jakobsen,Tanger,Congo,Type 2
310,17-01-2019 06:00:49,90,Zeki,Demant,Tripoli,Amatave,Type 2
311,06-08-2019 05:12:35,15,Zeki,Lund,Marrakesh,Mocambique,Type 5
312,21-04-2019 10:01:23,90,Niels,Wagtberg,Slavekysten,Omdurmant,Type 2
313,22-10-2019 14:43:08,55,Zeki,Andersen,Omdurmant,Tunis,Type 4
314,12-05-2019 15:12:13,60,Julius,Wagtberg,Dragebjerget,Addis Abeba,Type 4
315,07-06-2019 09:32:59,45,Zeki,Steffensen,Sierra Leone,Dakar,Type 2
316,04-08-2019 14:02:53,20,Benjamin,Ljungqvist,Congo,Dafur,Type 1
317,03-06-2019 11:24:42,10,Helene,Steffensen,Marrakesh,De Kanariske Oeer,Type 4
318,16-10-2019 07:29:46,20,Martin,Roenhild,Victoria Faldene,Sierra Leone,Type 4
319,29-09-2019 04:32:32,80,Alexander,Memborg,Slavekysten,Kapstaden,Type 2
320,02-09-2019 04:34:19,60,Arkan,Andersen,Hvalbugten,Tunis,Type 2
321,18-05-2019 07:30:46,15,Jacob,Andersen,Sierra Leone,Suakin,Type 1
322,24-02-2019 19:00:14,60,Simone,Vinther,Victoria Faldene,Sierra Leone,Type 3
323,07-11-2019 08:05:10,15,Andreas,Hildorf,Mocambique,Laundo,Type 2
324,26-02-2019 20:22:55,50,Kasper,Andersen,Wadai,Amatave,Type 5
325,28-09-2019 18:29:49,70,Mark,Lund,Guldkysten,Wadai,Type 3
326,09-07-2019 00:20:48,25,Mik,Vinther,Tunis,Kap st. Marie,Type 5
327,28-08-2019 15:59:37,70,Marc,Pyndt,Amatave,Cairo,Type 1
328,01-11-2019 08:09:12,15,Sofie,Pedersen,Victoriasoen,Tripoli,Type 3
329,05-07-2019 10:48:57,80,Alan,Pyndt,Sahara,Dragebjerget,Type 1
330,10-01-2019 21:00:10,65,Gustav,Vinther,Tunis,Omdurmant,Type 5
331,07-10-2019 05:03:24,25,Gustav,Ljungqvist,Tunis,De Kanariske Oeer,Type 2
332,22-06-2019 05:56:41,5,Marc,Pedersen,Laundo,Dafur,Type 1
333,01-02-2019 04:13:44,45,Arkan,Ljungqvist,St. Helena,Kabalo,Type 1
334,20-09-2019 19:41:37,15,Zeki,Kluw,St. Helena,Kap Guardafui,Type 2
335,11-09-2019 00:23:42,15,Niels,Trier,Guldkysten,Tripoli,Type 3
336,12-08-2019 08:09:29,35,Marc,Demant,Victoria Faldene,Kapstaden,Type 1
337,13-09-2019 00:38:01,30,Martin,Henriksen,Timbuktu,Zanzibar,Type 2
338,21-02-2019 08:39:09,90,Alan,Wagtberg,Laundo,Cairo,Type 5
339,26-05-2019 21:56:20,25,Lisa,Lund,Slavekysten,Suakin,Type 4
340,01-10-2019 20:25:37,15,Jakob,Trier,Omdurmant,Tunis,Type 1
341,08-01-2019 20:57:19,40,Thomas,Steffensen,Tanger,Marrakesh,Type 1
342,15-11-2019 16:37:53,60,Alan,Pyndt,Tunis,Suakin,Type 3
343,12-07-2019 03:47:54,30,Steven,Kireli,Tanger,Amatave,Type 5
344,16-08-2019 04:04:19,75,Thomas,Pyndt,St. Helena,Wadai,Type 3
345,05-05-2019 16:51:04,30,Jacob,Svenningsen,Victoriasoen,De Kanariske Oeer,Type 5
346,18-01-2019 00:25:35,100,Martin,Hegelund,St. Helena,Slavekysten,Type 1
347,29-01-2019 00:47:42,90,Kasper,Johansen,Omdurmant,Kap st. Marie,Type 5
348,20-07-2019 19:43:30,55,Marc,Steffensen,Omdurmant,Zanzibar,Type 3
349,03-03-2019 13:56:34,75,Julius,Demant,Tanger,Timbuktu,Type 2
350,13-04-2019 12:14:54,50,Simone,Demant,Tanger,Kapstaden,Type 3
351,26-08-2019 05:17:26,35,Marc,Pedersen,Tanger,Congo,Type 5
352,05-07-2019 02:09:09,40,Jakob,Henriksen,Dragebjerget,Marrakesh,Type 4
353,05-02-2019 12:33:14,40,Jacob,Memborg,Dragebjerget,Kapstaden,Type 5
354,16-03-2019 15:58:55,75,Martin,Hildorf,Kapstaden,Addis Abeba,Type 2
355,06-05-2019 15:14:07,35,Niels,Svenningsen,St. Helena,Cairo,Type 3
356,24-01-2019 18:11:30,15,Jakob,Svenningsen,Bahr El Ghazal,Timbuktu,Type 5
357,11-06-2019 13:31:49,35,Kasper,Steffensen,Tunis,Mocambique,Type 3
358,27-08-2019 17:31:40,35,Thomas,Lafi,Laundo,Addis Abeba,Type 4
359,14-07-2019 09:03:49,20,Julius,Henriksen,Cairo,Victoria Faldene,Type 1
360,15-11-2019 15:32:58,40,Simone,Hildorf,Slavekysten,Hvalbugten,Type 3
361,03-01-2019 06:07:25,60,Zeki,Wagtberg,Wadai,Tunis,Type 2
362,20-07-2019 03:17:54,100,Thomas,Vinther,Laundo,De Kanariske Oeer,Type 3
363,22-04-2019 13:25:14,70,Alexander,Pedersen,Dragebjerget,Sahara,Type 1
364,21-04-2019 17:32:18,100,Emil,Andersen,Wadai,Tripoli,Type 2
365,10-02-2019 04:10:58,80,Rasmus,Ljungqvist,Amatave,Victoria Faldene,Type 1
366,27-06-2019 15:56:11,35,Marc,Wagtberg,Addis Abeba,Dragebjerget,Type 4
367,22-01-2019 03:10:07,25,Gustav,Kluw,Sahara,Victoria Faldene,Type 3
368,25-04-2019 02:18:52,55,Helene,Vinther,Sierra Leone,Kap st. Marie,Type 4
369,06-10-2019 05:13:51,90,Arkan,Madsen,Dragebjerget,Kap Guardafui,Type 4
370,09-06-2019 20:53:29,80,Marc,Henriksen,Hvalbugten,De Kanariske Oeer,Type 4
371,01-01-2019 09:36:07,25,Rasmus,Meynan,Mocambique,Amatave,Type 5
372,12-10-2019 00:00:40,55,Simone,Steffensen,Victoriasoen,Marrakesh,Type 1
373,09-05-2019 00:29:48,90,Simone,Vasie,Tripoli,Mocambique,Type 1
374,20-10-2019 17:13:39,75,Sofie,Jakobsen,Victoriasoen,Guldkysten,Type 1
375,15-03-2019 07:40:38,25,Andreas,Meynan,Laundo,Tanger,Type 3
376,24-04-2019 02:28:12,20,Andreas,Pedersen,Omdurmant,Addis Abeba,Type 5
377,19-06-2019 15:08:03,100,Lisa,Jakobsen,Victoria Faldene,Kapstaden,Type 3
378,20-07-2019 18:19:59,90,Kasper,Andersen,Suakin,St. Helena,Type 4
379,07-07-2019 13:59:43,20,Emil,Svenningsen,Dragebjerget,Kabalo,Type 2
380,10-01-2019 20:59:57,90,Sofie,Andersen,Kap st. Marie,Suakin,Type 1
381,06-06-2019 06:19:42,85,Jacob,Hildorf,Dragebjerget,Timbuktu,Type 3
382,17-05-2019 03:37:17,75,Emil,Lund,Omdurmant,Kap st. Marie,Type 2
383,03-01-2019 16:05:06,80,Kasper,Kluw,Suakin,Hvalbugten,Type 1
384,14-02-2019 11:28:44,30,Thomas,Hegelund,Kabalo,Victoriasoen,Type 3
385,05-07-2019 09:34:28,75,Thomas,Memborg,St. Helena,De Kanariske Oeer,Type 4
386,09-06-2019 09:27:19,100,Steven,Steffensen,Marrakesh,Sahara,Type 2
387,22-03-2019 17:38:31,75,Mark,Jakobsen,Kabalo,Cairo,Type 3
388,16-01-2019 09:38:42,70,Sofie,Andersen,Sahara,Kapstaden,Type 2
389,10-01-2019 09:27:45,45,Jonas,Vasie,Kapstaden,Hvalbugten,Type 2
390,09-05-2019 01:07:14,65,Helene,Steffensen,Marrakesh,Timbuktu,Type 1
391,27-03-2019 02:38:29,25,Emil,Johansen,Sahara,Tripoli,Type 5
392,14-02-2019 02:28:26,85,Julius,Kireli,Tripoli,Suakin,Type 3
393,10-03-2019 02:15:03,65,Helene,Vasie,Zanzibar,Dragebjerget,Type 3
394,31-01-2019 10:14:01,60,Julius,Madsen,Dakar,Kabalo,Type 4
395,19-01-2019 16:50:25,65,Arkan,Lafi,Congo,Tripoli,Type 2
396,16-01-2019 17:28:45,45,Lisa,Pedersen,Tripoli,Suakin,Type 1
397,10-11-2019 00:39:43,85,Emil,Svenningsen,Amatave,Dakar,Type 5
398,11-08-2019 04:20:31,30,Niels,Memborg,De Kanariske Oeer,Timbuktu,Type 4
399,24-07-2019 12:16:30,100,Kasper,Memborg,Kabalo,Amatave,Type 5
400,13-02-2019 09:58:03,20,Zeki,Trier,Slavekysten,Kabalo,Type 3
401,07-08-2019 04:22:56,60,Helene,Vinther,Victoria Faldene,Cairo,Type 3
402,03-02-2019 08:22:22,60,Jakob,Kluw,Victoria Faldene,Sahara,Type 4
403,15-09-2019 07:38:43,40,Jacob,Andersen,Victoriasoen,St. Helena,Type 3
404,09-06-2019 08:24:20,65,Alan,Demant,Slavekysten,Wadai,Type 1
405,19-01-2019 14:41:05,55,Benjamin,Johansen,Kabalo,Kap Guardafui,Type 4
406,16-04-2019 22:07:39,55,Marc,Lafi,Congo,Wadai,Type 2
407,02-09-2019 08:43:40,50,Andreas,Kluw,Tunis,Sierra Leone,Type 2
408,12-08-2019 10:22:47,100,Steven,Roenhild,St. Helena,Mocambique,Type 2
409,29-07-2019 11:08:28,80,Andreas,Trier,Hvalbugten,Slavekysten,Type 2
410,27-01-2019 02:36:16,10,Jonas,Demant,Amatave,Laundo,Type 5
411,31-05-2019 18:35:03,20,Marc,Hegelund,Victoriasoen,Victoria Faldene,Type 4
412,23-09-2019 09:54:34,85,Kasper,Johansen,Victoria Faldene,Dakar,Type 5
413,31-10-2019 14:25:35,15,Julius,Kluw,Wadai,Amatave,Type 1
414,11-02-2019 04:01:48,45,Gustav,Memborg,Wadai,Zanzibar,Type 3
415,18-08-2019 10:59:06,50,Marc,Lund,Tanger,Dafur,Type 5
416,24-01-2019 05:48:06,20,Helene,Kluw,Dakar,Laundo,Type 4
417,13-02-2019 18:58:43,10,Jonas,Meynan,Victoria Faldene,Addis Abeba,Type 2
418,21-01-2019 17:27:31,40,Jacob,Pyndt,Hvalbugten,Tunis,Type 5
419,04-11-2019 21:15:13,85,Marc,Steffensen,Dragebjerget,Sahara,Type 2
420,13-03-2019 05:14:20,60,Niels,Andersen,Kapstaden,Wadai,Type 2
421,27-09-2019 21:56:49,100,Lisa,Kireli,Kap Guardafui,Bahr El Ghazal,Type 3
422,22-10-2019 13:56:14,60,Marc,Pyndt,Tunis,Tripoli,Type 4
423,23-05-2019 16:29:03,5,Marc,Lafi,Sierra Leone,Dakar,Type 3
424,30-10-2019 01:35:20,25,Jonas,Trier,Timbuktu,Zanzibar,Type 5
425,02-04-2019 00:34:05,40,Benjamin,Hildorf,Bahr El Ghazal,Kap st. Marie,Type 5
426,03-11-2019 05:37:57,90,Gustav,Jakobsen,Hvalbugten,Tunis,Type 2
427,06-11-2019 12:46:37,100,Marc,Svenningsen,Amatave,Guldkysten,Type 3
428,27-04-2019 06:41:11,85,Benjamin,Pyndt,Cairo,Sierra Leone,Type 4
429,31-07-2019 21:26:24,70,Andreas,Wagtberg,Guldkysten,Amatave,Type 2
430,18-02-2019 20:33:00,35,Jacob,Memborg,Wadai,Kapstaden,Type 2
431,01-11-2019 14:15:27,60,Steven,Hegelund,Bahr El Ghazal,Victoriasoen,Type 2
432,08-11-2019 12:12:58,85,Marc,Hauge,Dafur,Zanzibar,Type 5
433,23-10-2019 05:56:41,55,Jakob,Wagtberg,Bahr El Ghazal,Victoriasoen,Type 2
434,13-03-2019 03:16:26,85,Kasper,Lund,Tripoli,Kabalo,Type 5
435,14-03-2019 16:35:44,15,Alexander,Lund,De Kanariske Oeer,St. Helena,Type 1
436,13-03-2019 14:38:40,30,Steven,Hildorf,Mocambique,Kap st. Marie,Type 2
437,31-08-2019 00:39:06,45,Julius,Vinther,Victoriasoen,Sierra Leone,Type 4
438,20-10-2019 02:44:39,80,Marc,Demant,Congo,Guldkysten,Type 1
439,20-09-2019 03:41:09,45,Lisa,Jakobsen,Dakar,Slavekysten,Type 3
440,14-03-2019 20:50:56,25,Niels,Wagtberg,Marrakesh,Tripoli,Type 4
441,16-04-2019 21:20:19,40,Jacob,Meynan,Congo,Laundo,Type 5
442,01-07-2019 17:59:09,90,Alan,Hauge,Sahara,Tanger,Type 4
443,17-06-2019 14:49:44,65,Sofie,Jakobsen,Sierra Leone,Dafur,Type 4
444,08-08-2019 14:22:39,25,Benjamin,Vinther,Mocambique,Dakar,Type 1
445,28-10-2019 16:02:19,100,Mik,Hegelund,Congo,Dakar,Type 2
446,11-10-2019 00:34:38,40,Lisa,Meynan,Wadai,Timbuktu,Type 3
447,09-06-2019 12:30:07,85,Martin,Wagtberg,Slavekysten,Tripoli,Type 2
448,17-05-2019 05:23:00,60,Alexander,Madsen,Cairo,Laundo,Type 2
449,09-01-2019 12:02:35,30,Jacob,Madsen,De Kanariske Oeer,Mocambique,Type 5
450,20-07-2019 12:36:49,65,Arkan,Memborg,Congo,Kap st. Marie,Type 1
451,10-10-2019 21:37:29,55,Lisa,Pedersen,De Kanariske Oeer,Mocambique,Type 3
452,09-09-2019 03:50:16,65,Jonas,Demant,Zanzibar,Kap Guardafui,Type 3
453,16-05-2019 15:47:16,65,Simone,Vinther,Congo,Addis Abeba,Type 4
454,14-01-2019 17:23:12,40,Julius,Henriksen,Congo,Cairo,Type 1
455,12-09-2019 06:55:44,55,Steven,Pedersen,Amatave,St. Helena,Type 2
456,21-02-2019 09:31:09,75,Mik,Roenhild,Suakin,Guldkysten,Type 3
457,02-10-2019 18:19:42,60,Martin,Hegelund,Kapstaden,Hvalbugten,Type 5
458,05-03-2019 07:34:13,80,Sofie,Kluw,Laundo,Timbuktu,Type 4
459,01-08-2019 09:19:34,55,Mik,Madsen,Victoria Faldene,Wadai,Type 1
460,14-05-2019 06:04:04,100,Mik,Pyndt,Dakar,Slavekysten,Type 1
461,12-02-2019 21:24:49,40,Simone,Memborg,Omdurmant,Congo,Type 2
462,01-06-2019 11:31:40,90,Rasmus,Lund,Victoriasoen,St. Helena,Type 3
463,17-09-2019 01:03:27,20,Alan,Hauge,Victoriasoen,Cairo,Type 1
464,29-04-2019 18:10:43,75,Thomas,Vasie,Dafur,Slavekysten,Type 5
465,13-06-2019 15:20:32,25,Gustav,Kireli,Tanger,Victoria Faldene,Type 4
466,10-06-2019 07:08:01,50,Gustav,Henriksen,Marrakesh,Tunis,Type 5
467,25-08-2019 20:45:58,60,Steven,Vinther,Amatave,Bahr El Ghazal,Type 1
468,15-07-2019 09:16:59,80,Julius,Vasie,Victoriasoen,Dakar,Type 3
469,20-01-2019 19:08:56,80,Benjamin,Hauge,Zanzibar,Kabalo,Type 2
470,17-01-2019 04:32:21,80,Arkan,Kluw,Tripoli,Hvalbugten,Type 2
471,19-07-2019 19:04:19,20,Kasper,Vinther,De Kanariske Oeer,Kapstaden,Type 4
472,26-04-2019 18:50:58,5,Lisa,Svenningsen,Congo,Tripoli,Type 2
473,08-08-2019 01:16:47,15,Arkan,Memborg,Laundo,Suakin,Type 1
474,12-08-2019 20:01:18,65,Martin,Lafi,Omdurmant,Bahr El Ghazal,Type 3
475,14-07-2019 13:59:23,45,Andreas,Meynan,Kabalo,Sahara,Type 1
476,20-03-2019 22:25:57,40,Alexander,Kluw,Dakar,Cairo,Type 1
477,19-08-2019 08:00:35,5,Niels,Kireli,Laundo,Addis Abeba,Type 3
478,13-06-2019 19:37:52,15,Thomas,Lafi,Tripoli,Dragebjerget,Type 1
479,06-10-2019 15:28:19,55,Alan,Wagtberg,Timbuktu,Tripoli,Type 3
480,13-11-2019 17:46:51,15,Alexander,Hauge,Kabalo,Guldkysten,Type 2
481,10-11-2019 16:45:55,25,Jacob,Memborg,Tanger,Sierra Leone,Type 3
482,13-10-2019 20:11:20,70,Mik,Vasie,Tripoli,Kap Guardafui,Type 5
483,20-03-2019 14:46:04,80,Jacob,Lund,Dakar,Tanger,Type 4
484,11-04-2019 05:13:07,20,Alexander,Lafi,Hvalbugten,Victoriasoen,Type 1
485,23-05-2019 12:30:53,35,Benjamin,Pedersen,Mocambique,Kabalo,Type 3
486,23-03-2019 02:59:04,85,Andreas,Hegelund,Dragebjerget,Addis Abeba,Type 2
487,16-03-2019 03:04:53,55,Simone,Henriksen,Mocambique,Victoriasoen,Type 2
488,10-02-2019 03:00:46,5,Rasmus,Andersen,Dafur,Omdurmant,Type 4
489,23-05-2019 02:55:30,20,Andreas,Vinther,Kap Guardafui,Victoria Faldene,Type 3
490,29-04-2019 04:18:04,20,Steven,Pyndt,Dakar,Amatave,Type 4
491,26-01-2019 12:30:42,70,Niels,Hauge,De Kanariske Oeer,Cairo,Type 1
492,01-06-2019 23:51:00,40,Benjamin,Hildorf,Kabalo,Congo,Type 4
493,02-09-2019 21:18:27,10,Julius,Pyndt,Laundo,Kap st. Marie,Type 5
494,17-05-2019 10:56:27,50,Niels,Lund,Tunis,Mocambique,Type 4
495,29-10-2019 05:15:23,15,Niels,Lafi,Mocambique,De Kanariske Oeer,Type 3
496,28-05-2019 09:34:57,100,Helene,Johansen,Tunis,Kap Guardafui,Type 3
497,14-10-2019 13:02:32,60,Jacob,Madsen,Zanzibar,Wadai,Type 5
498,17-01-2019 05:57:55,40,Steven,Lafi,St. Helena,Omdurmant,Type 2
499,31-07-2019 12:55:03,60,Jacob,Demant,Wadai,Omdurmant,Type 3
500,06-04-2019 23:36:16,50,Niels,Roenhild,Victoria Faldene,Dragebjerget,Type 3
501,18-10-2019 09:12:32,45,Thomas,Johansen,Guldkysten,St. Helena,Type 2
502,20-07-2019 10:35:04,20,Sofie,Demant,Omdurmant,Dafur,Type 4
503,14-09-2019 07:12:28,100,Jonas,Hildorf,Laundo,Laundo,Type 1
504,15-06-2019 11:09:32,55,Jacob,Demant,Omdurmant,Addis Abeba,Type 2
505,23-10-2019 19:50:46,5,Jonas,Kireli,Tripoli,Kabalo,Type 2
506,22-01-2019 05:58:52,15,Martin,Lund,Kap st. Marie,Sierra Leone,Type 1
507,14-02-2019 20:08:26,80,Rasmus,Demant,De Kanariske Oeer,Marrakesh,Type 3
508,09-10-2019 22:58:45,90,Kasper,Svenningsen,Bahr El Ghazal,Kapstaden,Type 5
509,11-02-2019 17:26:33,70,Mik,Kluw,Tripoli,Kap Guardafui,Type 5
510,20-04-2019 12:23:34,15,Simone,Vinther,Sierra Leone,Wadai,Type 5
511,21-02-2019 09:59:18,30,Mark,Steffensen,Wadai,Sahara,Type 1
512,08-02-2019 19:36:05,100,Zeki,Kluw,Wadai,Slavekysten,Type 4
513,06-07-2019 10:31:13,40,Emil,Madsen,Slavekysten,Timbuktu,Type 3
514,13-11-2019 20:30:02,100,Lisa,Lund,Omdurmant,Victoriasoen,Type 4
515,28-01-2019 20:44:44,60,Alan,Lafi,Kapstaden,Timbuktu,Type 2
516,01-06-2019 07:38:28,15,Martin,Meynan,Bahr El Ghazal,Kap st. Marie,Type 5
517,07-07-2019 23:22:34,45,Thomas,Vinther,Kap st. Marie,Laundo,Type 2
518,04-06-2019 05:30:29,25,Julius,Ljungqvist,Dakar,Sahara,Type 2
519,10-08-2019 07:41:29,55,Mark,Kluw,Timbuktu,Zanzibar,Type 1
520,28-09-2019 20:17:11,40,Lisa,Hegelund,Laundo,Cairo,Type 5
521,28-03-2019 23:53:40,65,Martin,Pedersen,Congo,Hvalbugten,Type 2
522,03-09-2019 13:09:52,80,Alan,Andersen,Laundo,Mocambique,Type 3
523,25-08-2019 08:59:28,60,Gustav,Madsen,Bahr El Ghazal,Sierra Leone,Type 2
524,05-11-2019 03:59:48,65,Marc,Demant,De Kanariske Oeer,Victoriasoen,Type 3
525,18-01-2019 16:25:55,100,Rasmus,Jakobsen,Kap Guardafui,Tripoli,Type 3
526,01-08-2019 00:20:25,5,Alexander,Pyndt,Victoria Faldene,Kapstaden,Type 3
527,23-06-2019 16:10:29,85,Marc,Memborg,Tanger,Wadai,Type 4
528,28-09-2019 06:19:25,35,Alexander,Steffensen,St. Helena,Sahara,Type 5
529,02-06-2019 20:32:35,15,Mark,Hegelund,Mocambique,Addis Abeba,Type 3
530,22-09-2019 19:42:32,30,Kasper,Jakobsen,Cairo,Dafur,Type 4
531,09-10-2019 01:30:49,85,Sofie,Hegelund,Tripoli,Bahr El Ghazal,Type 3
532,19-09-2019 11:51:23,65,Jonas,Madsen,Marrakesh,Suakin,Type 3
533,02-08-2019 17:42:11,90,Mark,Kluw,Dakar,Marrakesh,Type 1
534,03-09-2019 10:21:24,75,Jacob,Wagtberg,Sierra Leone,Amatave,Type 4
535,02-02-2019 11:08:53,50,Jacob,Kireli,Dragebjerget,Zanzibar,Type 5
536,23-09-2019 11:01:33,90,Emil,Lafi,Amatave,St. Helena,Type 4
537,27-05-2019 17:35:15,100,Helene,Lund,Kapstaden,St. Helena,Type 4
538,21-06-2019 21:47:17,100,Zeki,Vinther,Congo,Wadai,Type 1
539,19-08-2019 10:12:37,20,Jonas,Pyndt,Kapstaden,Amatave,Type 1
540,13-10-2019 02:37:51,10,Thomas,Hauge,Amatave,De Kanariske Oeer,Type 1
541,21-10-2019 19:25:32,50,Julius,Madsen,Tanger,Tanger,Type 3
542,26-05-2019 22:57:40,20,Kasper,Pedersen,Cairo,Kabalo,Type 1
543,07-02-2019 13:14:39,35,Jonas,Hildorf,Victoria Faldene,Addis Abeba,Type 3
544,20-05-2019 15:40:50,90,Thomas,Kireli,Addis Abeba,Sahara,Type 1
545,27-01-2019 23:50:25,75,Steven,Ljungqvist,Kap Guardafui,Tripoli,Type 5
546,01-05-2019 00:36:58,40,Helene,Hegelund,Hvalbugten,Suakin,Type 1
547,10-06-2019 21:42:37,20,Niels,Roenhild,Tripoli,Dakar,Type 3
548,16-09-2019 02:44:55,50,Niels,Lund,Hvalbugten,Laundo,Type 3
549,28-08-2019 06:09:36,5,Alan,Kireli,Victoriasoen,Amatave,Type 2
550,04-07-2019 01:34:28,20,Rasmus,Kluw,Bahr El Ghazal,Kap Guardafui,Type 4
551,23-09-2019 03:15:50,60,Rasmus,Ljungqvist,Marrakesh,Tripoli,Type 1
552,06-07-2019 13:46:13,15,Zeki,Hauge,Dakar,Congo,Type 4
553,27-02-2019 23:38:15,75,Alan,Pedersen,Timbuktu,Kabalo,Type 3
554,29-05-2019 14:29:55,85,Sofie,Andersen,St. Helena,Wadai,Type 4
555,03-09-2019 22:18:48,50,Jacob,Hildorf,Victoria Faldene,Dakar,Type 1
556,24-03-2019 06:13:42,35,Kasper,Henriksen,Zanzibar,Timbuktu,Type 5
557,26-07-2019 05:09:12,80,Marc,Roenhild,Dafur,Marrakesh,Type 5
558,20-08-2019 14:59:25,65,Benjamin,Johansen,Zanzibar,Tripoli,Type 3
559,23-10-2019 06:10:20,85,Emil,Wagtberg,Dragebjerget,Kabalo,Type 4
560,30-03-2019 20:40:17,10,Jakob,Kireli,Dafur,Suakin,Type 1
561,20-01-2019 07:22:53,50,Lisa,Svenningsen,Hvalbugten,Zanzibar,Type 1
562,14-05-2019 07:37:10,10,Lisa,Kireli,Kabalo,Dafur,Type 4
563,24-04-2019 17:10:51,10,Andreas,Svenningsen,Tanger,Sierra Leone,Type 5
564,21-06-2019 07:32:21,45,Zeki,Hauge,Laundo,Dafur,Type 5
565,14-01-2019 09:28:34,55,Mik,Jakobsen,Bahr El Ghazal,Cairo,Type 1
566,17-02-2019 11:54:08,5,Martin,Pedersen,Sierra Leone,Congo,Type 3
567,24-04-2019 09:03:51,80,Jakob,Wagtberg,Timbuktu,St. Helena,Type 1
568,22-01-2019 07:18:36,80,Jonas,Kluw,Sierra Leone,Addis Abeba,Type 3
569,25-01-2019 19:54:49,85,Julius,Hegelund,Cairo,Sierra Leone,Type 1
570,23-06-2019 04:28:53,10,Jakob,Roenhild,Wadai,De Kanariske Oeer,Type 3
571,14-07-2019 23:25:27,35,Helene,Memborg,Sierra Leone,St. Helena,Type 1
572,09-10-2019 07:17:30,20,Sofie,Hegelund,Zanzibar,Tanger,Type 5
573,10-07-2019 09:17:39,50,Niels,Andersen,Tripoli,Bahr El Ghazal,Type 1
574,12-05-2019 18:36:56,30,Alexander,Pyndt,Tripoli,Marrakesh,Type 3
575,19-10-2019 12:27:55,10,Kasper,Meynan,Omdurmant,Mocambique,Type 5
576,15-04-2019 15:07:44,35,Lisa,Andersen,Laundo,Sahara,Type 1
577,13-11-2019 05:11:16,75,Jakob,Trier,Congo,Tanger,Type 4
578,01-11-2019 19:08:05,100,Jacob,Memborg,Omdurmant,Tunis,Type 3
579,26-08-2019 21:06:10,45,Rasmus,Steffensen,Victoria Faldene,Timbuktu,Type 3
580,18-05-2019 13:11:14,100,Steven,Demant,Addis Abeba,Dragebjerget,Type 2
581,09-06-2019 07:46:46,80,Arkan,Trier,Kapstaden,Congo,Type 1
582,05-04-2019 11:36:38,5,Martin,Demant,Mocambique,Zanzibar,Type 5
583,12-03-2019 15:12:37,65,Zeki,Kireli,Congo,Kabalo,Type 4
584,07-02-2019 03:27:21,70,Jonas,Roenhild,Tripoli,Kapstaden,Type 5
585,15-06-2019 19:08:25,90,Jakob,Kireli,Amatave,Kabalo,Type 3
586,28-05-2019 04:39:49,35,Rasmus,Roenhild,Cairo,Omdurmant,Type 3
587,02-10-2019 22:04:46,65,Sofie,Trier,Slavekysten,Slavekysten,Type 5
588,12-03-2019 18:39:55,85,Alan,Steffensen,Suakin,Tunis,Type 2
589,11-02-2019 17:47:00,60,Alan,Hegelund,Dakar,Hvalbugten,Type 1
590,08-03-2019 17:55:24,35,Mik,Lund,Amatave,Sierra Leone,Type 3
591,15-06-2019 00:27:25,85,Lisa,Madsen,Guldkysten,Tripoli,Type 3
592,19-07-2019 00:48:37,15,Steven,Jakobsen,Timbuktu,Sahara,Type 4
593,18-01-2019 03:53:41,75,Martin,Lund,De Kanariske Oeer,Wadai,Type 2
594,31-05-2019 07:51:45,65,Sofie,Wagtberg,Tunis,Laundo,Type 1
595,19-03-2019 16:46:51,70,Kasper,Andersen,Slavekysten,Tripoli,Type 3
596,08-11-2019 22:50:33,85,Sofie,Memborg,Guldkysten,Tunis,Type 5
597,30-03-2019 10:53:47,50,Jonas,Hauge,Bahr El Ghazal,Tripoli,Type 4
598,27-01-2019 16:04:54,25,Marc,Andersen,Zanzibar,Addis Abeba,Type 4
599,08-02-2019 06:08:46,80,Lisa,Lund,Tanger,Victoria Faldene,Type 5
600,12-01-2019 06:31:23,100,Benjamin,Hegelund,Guldkysten,De Kanariske Oeer,Type 3
601,16-09-2019 23:18:57,80,Simone,Madsen,Sierra Leone,Mocambique,Type 1
602,22-09-2019 12:46:31,50,Gustav,Lund,Kapstaden,Kap Guardafui,Type 1
603,18-03-2019 14:59:33,80,Rasmus,Jakobsen,Timbuktu,St. Helena,Type 4
604,08-09-2019 16:10:20,50,Benjamin,Johansen,Victoria Faldene,Victoriasoen,Type 1
605,21-06-2019 14:08:37,10,Marc,Lund,Tanger,Kap st. Marie,Type 5
606,01-08-2019 15:05:37,25,Simone,Vinther,Dragebjerget,Sahara,Type 3
607,31-03-2019 22:26:47,70,Kasper,Memborg,Kap st. Marie,Dragebjerget,Type 5
608,10-06-2019 05:08:06,35,Steven,Memborg,Victoriasoen,Dragebjerget,Type 2
609,30-01-2019 22:18:25,45,Alan,Steffensen,Dakar,Kabalo,Type 5
610,04-01-2019 00:07:36,90,Julius,Kluw,Kabalo,De Kanariske Oeer,Type 1
611,03-05-2019 10:40:20,40,Zeki,Hegelund,Tunis,Guldkysten,Type 5
